step, time, ball.id, ball.pos.x, ball.pos.y, ball.vel.x, ball.vel.y
196, 2.819875e+01, 47, 6.158188e+01, 9.662354e+01, -8.033169e+00, 5.450113e+00
196, 2.833862e+01, 71, 6.527848e+01, 7.825072e+01, -1.596742e+00, 4.473250e+00
196, 2.833862e+01, 49, 6.517922e+01, 8.024826e+01, 2.159641e+00, 1.233084e+01
196, 2.872608e+01, 75, 2.092186e+01, 2.146420e+01, -2.937522e+00, 4.760894e+00
196, 2.872608e+01, 97, 2.265769e+01, 2.047078e+01, -5.811490e-01, -2.158383e-01
196, 2.875204e+01, 64, 4.206551e+01, 8.828112e+01, -5.055513e+00, -2.399814e+00
196, 2.875204e+01, 19, 4.126487e+01, 9.011388e+01, 1.247007e+00, 5.168677e+00
196, 2.889294e+01, 39, 1.731700e+01, 8.070315e+01, -5.145620e+00, 4.251440e+00
196, 2.889294e+01, 30, 1.803810e+01, 8.256863e+01, 4.247180e+00, 8.596425e+00
196, 2.921812e+01, 15, 1.000000e+00, 8.821901e+01, 2.372781e+00, 1.212142e+01
197, 2.839049e+01, 36, 9.400975e+01, 6.238842e+01, -7.050288e-01, 5.926022e-01
197, 2.839049e+01, 82, 9.444861e+01, 6.433967e+01, 4.704368e+00, 8.687656e-01
197, 2.845761e+01, 54, 3.640239e+01, 5.224101e+01, 7.241194e+00, 5.234604e+00
197, 2.845761e+01, 43, 3.455549e+01, 5.147358e+01, -9.861951e+00, 6.984156e+00
197, 2.907904e+01, 0, 1.205679e+01, 5.811024e+01, 5.530907e-01, -2.774001e+00
197, 2.907904e+01, 21, 1.337112e+01, 5.961773e+01, 2.685461e+00, 8.976348e+00
198, 2.829715e+01, 31, 8.714642e+01, 9.277899e+00, -4.045184e+00, -1.329333e+01
198, 2.829715e+01, 89, 8.907645e+01, 9.802289e+00, -1.757094e+00, 1.994692e+00
198, 2.923158e+01, 51, 2.071389e+01, 7.218553e+01, -5.848283e+00, 5.372856e+00
198, 2.923158e+01, 91, 2.246709e+01, 7.122310e+01, 2.415476e+00, 1.146229e-01
199, 2.856686e+01, 83, 9.326442e+01, 1.000000e+00, -7.567399e+00, 9.375895e+00
199, 2.863479e+01, 47, 5.807912e+01, 9.900000e+01, -8.033169e+00, -5.450113e+00
199, 2.866046e+01, 92, 4.456311e+01, 5.687678e+01, 5.969723e+00, 2.717334e+00
199, 2.866046e+01, 40, 4.305077e+01, 5.556804e+01, -8.992310e+00, -1.031546e+01
199, 2.891128e+01, 49, 6.641595e+01, 8.730959e+01, -8.689635e-01, -6.382287e+00
199, 2.891128e+01, 38, 6.673548e+01, 8.928390e+01, 9.567223e+00, 1.113197e+01
199, 2.893335e+01, 50, 7.990315e+01, 7.419260e+01, 3.214265e-01, -5.523874e-01
199, 2.893335e+01, 13, 7.861201e+01, 7.572001e+01, -1.071430e+01, 9.674128e+00
199, 2.901426e+01, 82, 9.738307e+01, 6.488159e+01, 1.082965e+01, -3.431606e+00
199, 2.901426e+01, 60, 9.574620e+01, 6.603078e+01, 6.368455e+00, 3.239026e+00
199, 2.999187e+01, 33, 4.276154e+00, 9.900000e+01, -9.927575e+00, -5.744047e+00
200, 2.859472e+01, 83, 9.305359e+01, 1.261214e+00, 1.214491e+00, 1.595149e+00
200, 2.859472e+01, 61, 9.155663e+01, 2.587524e+00, -9.966693e+00, 6.667884e+00
200, 2.899993e+01, 42, 8.776860e+01, 3.649668e+01, -4.932590e+00, 7.770967e+00
200, 2.899993e+01, 28, 8.658775e+01, 3.488249e+01, -9.271540e-01, -1.041870e+01
200, 2.927979e+01, 70, 9.900000e+01, 3.092285e+01, -9.660310e+00, -2.294727e+00
200, 2.999234e+01, 33, 4.271531e+00, 9.899732e+01, 5.329103e+00, 9.078518e+00
200, 2.999234e+01, 15, 2.837056e+00, 9.760367e+01, -1.288390e+01, -2.701143e+00
201, 2.871390e+01, 87, 5.656081e+01, 1.230539e+01, 2.806554e+00, 1.290055e+00
201, 2.871390e+01, 95, 5.679681e+01, 1.429142e+01, 2.845453e+00, 5.235567e+00
201, 2.891986e+01, 31, 8.462744e+01, 1.000000e+00, -4.045184e+00, 1.329333e+01
201, 2.910913e+01, 28, 8.648651e+01, 3.374479e+01, 1.649837e+01, 1.661976e+00
201, 2.910913e+01, 9, 8.484287e+01, 3.260529e+01, -1.636829e+00, -9.395038e+00
201, 2.941739e+01, 10, 5.622948e+01, 7.081725e+01, -5.196692e+00, -1.183036e+01
201, 2.941739e+01, 12, 5.719366e+01, 7.256950e+01, 6.295759e+00, 1.781503e+00
202, 2.887622e+01, 40, 4.111058e+01, 5.334236e+01, -4.684990e+00, -1.311497e+01
202, 2.887622e+01, 54, 3.943365e+01, 5.443227e+01, 2.933873e+00, 8.034117e+00
202, 2.896277e+01, 31, 8.445387e+01, 1.570398e+00, 6.617455e+00, -2.545492e+00
202, 2.896277e+01, 14, 8.333698e+01, 3.229482e+00, -1.307778e+00, 1.513615e+01
202, 2.922980e+01, 67, 8.953636e+01, 5.280526e+01, -4.566049e+00, -7.890123e+00
202, 2.922980e+01, 44, 9.086167e+01, 5.430311e+01, 1.049140e+01, 2.755122e+00
202, 2.957664e+01, 49, 6.583777e+01, 8.306304e+01, -6.721915e+00, 3.229452e+00
202, 2.957664e+01, 88, 6.687797e+01, 8.135483e+01, 6.104691e+00, -2.135764e+00
202, 2.999263e+01, 33, 4.273101e+00, 9.900000e+01, 5.329103e+00, -9.078518e+00
203, 2.916357e+01, 82, 9.900000e+01, 6.436923e+01, -1.082965e+01, -3.431606e+00
203, 2.918685e+01, 31, 8.593672e+01, 1.000000e+00, 6.617455e+00, 2.545492e+00
203, 2.924298e+01, 89, 8.741454e+01, 1.168892e+01, -1.070525e+01, -6.278774e+00
203, 2.924298e+01, 5, 8.888303e+01, 1.304669e+01, -2.613703e+00, 2.921156e+00
203, 2.928127e+01, 14, 8.292044e+01, 8.050410e+00, -4.910644e+00, 1.691401e+01
203, 2.928127e+01, 61, 8.471397e+01, 7.165380e+00, -6.363827e+00, 4.890016e+00
203, 2.929225e+01, 43, 2.632432e+01, 5.730283e+01, -1.716593e-01, -1.500515e+00
203, 2.929225e+01, 4, 2.481960e+01, 5.862034e+01, -6.740077e+00, 1.054963e+01
203, 2.947135e+01, 9, 8.424996e+01, 2.920217e+01, 4.713420e-01, -3.143958e+00
203, 2.947135e+01, 63, 8.361083e+01, 2.730704e+01, -4.322960e-01, -9.801266e+00
203, 2.966424e+01, 56, 6.148182e+01, 8.526575e+01, -5.055921e+00, -8.819409e-01
203, 2.966424e+01, 71, 6.316181e+01, 8.418056e+01, 5.180979e+00, 9.518934e-02
203, 2.966543e+01, 58, 5.533483e+01, 8.777335e+01, -1.656600e+00, -3.972316e-01
203, 2.966543e+01, 78, 5.687902e+01, 8.650234e+01, 3.937425e+00, 1.019676e+00
203, 2.978409e+01, 38, 7.508585e+01, 9.900000e+01, 9.567223e+00, -1.113197e+01
203, 2.986759e+01, 28, 9.900000e+01, 3.500534e+01, -1.649837e+01, 1.661976e+00
203, 3.013492e+01, 15, 1.000000e+00, 9.721852e+01, 1.288390e+01, -2.701143e+00
204, 2.929752e+01, 61, 8.461059e+01, 7.244818e+00, -8.679166e+00, 4.006943e+00
204, 2.929752e+01, 37, 8.647928e+01, 7.957541e+00, -3.967575e+00, -1.392740e+00
204, 2.938483e+01, 4, 2.419559e+01, 5.959705e+01, 4.879133e+00, -6.454603e+00
204, 2.938483e+01, 20, 2.306723e+01, 6.124835e+01, -7.889490e-01, 1.461611e+01
204, 2.951308e+01, 82, 9.521491e+01, 6.316984e+01, -5.058319e-01, -2.830916e+00
204, 2.951308e+01, 36, 9.321829e+01, 6.305367e+01, -1.102884e+01, -8.087381e-03
204, 2.952519e+01, 60, 9.900000e+01, 6.768568e+01, -6.368455e+00, 3.239026e+00
204, 2.991288e+01, 16, 2.845085e+01, 8.364668e+01, 5.955061e+00, -6.702393e+00
204, 2.991288e+01, 73, 2.698547e+01, 8.500782e+01, 2.927152e+00, 1.138977e+01
205, 2.965518e+01, 7, 4.565907e+01, 4.576170e+01, 1.580517e-01, -5.946051e+00
205, 2.965518e+01, 93, 4.398014e+01, 4.684853e+01, -1.460586e+01, 2.498114e+00
205, 2.968455e+01, 71, 6.326701e+01, 8.418249e+01, -6.067968e+00, 4.794750e+00
205, 2.968455e+01, 49, 6.511244e+01, 8.341152e+01, 4.527032e+00, -1.470109e+00
205, 3.003062e+01, 65, 7.281265e+01, 4.693808e+01, -7.364552e+00, -2.585516e+00
205, 3.003062e+01, 68, 7.430413e+01, 4.560560e+01, -7.542371e-01, -2.822861e+00
205, 3.010088e+01, 10, 5.267759e+01, 6.273133e+01, -7.960247e+00, -7.601222e-01
205, 3.010088e+01, 92, 5.316200e+01, 6.079088e+01, 8.733278e+00, -8.352900e+00
206, 2.958474e+01, 61, 8.211777e+01, 8.395685e+00, -1.487163e+01, -3.304300e-01
206, 2.958474e+01, 89, 8.375591e+01, 9.543080e+00, -4.512784e+00, -1.941401e+00
206, 2.963378e+01, 14, 8.118942e+01, 1.401269e+01, 6.389465e-01, 1.604856e+01
206, 2.963378e+01, 74, 7.921330e+01, 1.432087e+01, -7.137402e+00, 2.635241e+00
206, 3.000552e+01, 44, 9.900000e+01, 5.644030e+01, -1.049140e+01, 2.755122e+00
206, 3.025567e+01, 29, 4.709381e+01, 9.900000e+01, 3.254315e-01, -8.350264e+00
206, 3.031050e+01, 72, 3.672540e+01, 9.900000e+01, -2.305136e-01, -6.280507e+00
207, 2.955851e+01, 4, 2.504303e+01, 5.847597e+01, 5.447316e-01, -9.376784e-01
207, 2.955851e+01, 43, 2.627861e+01, 5.690329e+01, 4.162742e+00, -7.017440e+00
207, 2.972262e+01, 75, 1.799450e+01, 2.620863e+01, 7.167171e+00, -6.054062e+00
207, 2.972262e+01, 90, 1.662908e+01, 2.767001e+01, 6.894613e+00, 1.394731e+01
207, 2.973346e+01, 71, 6.297021e+01, 8.441702e+01, -3.157878e+00, 3.547861e+00
207, 2.973346e+01, 56, 6.113185e+01, 8.520470e+01, -7.966010e+00, 3.649487e-01
207, 3.007092e+01, 7, 4.572478e+01, 4.328971e+01, -7.831787e+00, -9.063273e-01
207, 3.007092e+01, 2, 4.741638e+01, 4.222271e+01, 1.276095e+00, -4.173536e+00
207, 3.032389e+01, 1, 6.665427e+01, 5.656502e+01, -5.912632e+00, 2.579449e+00
207, 3.032389e+01, 45, 6.799682e+01, 5.508261e+01, 6.213167e+00, -7.893759e+00
207, 3.051877e+01, 55, 9.289124e+01, 4.255211e+01, 3.786681e+00, 1.189543e+00
207, 3.051877e+01, 66, 9.101859e+01, 4.325439e+01, -4.045830e+00, 7.836594e-01
208, 2.995848e+01, 56, 5.933934e+01, 8.528682e+01, -3.210731e+00, -5.147092e+00
208, 2.995848e+01, 78, 5.803291e+01, 8.680116e+01, -8.178542e-01, 6.531717e+00
208, 3.001019e+01, 20, 2.257385e+01, 7.038873e+01, -4.207968e+00, 1.283598e+01
208, 3.001019e+01, 91, 2.434781e+01, 7.131235e+01, 5.834495e+00, 1.894754e+00
208, 3.006152e+01, 14, 8.146272e+01, 2.087725e+01, -8.216516e+00, 1.302923e+01
208, 3.006152e+01, 63, 8.335571e+01, 2.152268e+01, 8.423167e+00, -6.781933e+00
208, 3.020827e+01, 24, 8.054861e+01, 9.285415e+01, 1.408919e+01, -6.671471e+00
208, 3.020827e+01, 38, 7.914410e+01, 9.427801e+01, -3.709808e+00, 2.328036e+00
208, 3.026811e+01, 54, 4.351728e+01, 6.561490e+01, -3.609773e+00, 1.691179e+00
208, 3.026811e+01, 98, 4.495335e+01, 6.700692e+01, 2.176661e+00, 8.815290e+00
208, 3.026847e+01, 31, 9.309427e+01, 3.753248e+00, 1.173041e+00, 2.059439e+00
208, 3.026847e+01, 83, 9.508635e+01, 3.931092e+00, 6.658905e+00, 2.081202e+00
208, 3.029089e+01, 27, 7.672469e+01, 1.000000e+00, -1.085984e+00, 7.977815e+00
208, 3.047127e+01, 19, 4.340876e+01, 9.900000e+01, 1.247007e+00, -5.168677e+00
208, 3.069262e+01, 35, 5.615160e+00, 1.000000e+00, -6.575503e+00, 9.245982e+00
208, 3.080436e+01, 30, 2.615624e+01, 9.900000e+01, 4.247180e+00, -8.596425e+00
209, 2.989732e+01, 46, 2.102289e+01, 2.607009e+01, 6.428037e+00, -4.625560e+00
209, 2.989732e+01, 75, 1.924659e+01, 2.515099e+01, -3.463859e-01, -9.941714e+00
210, 3.033423e+01, 14, 7.922193e+01, 2.443055e+01, 3.980523e+00, 1.065424e+01
210, 3.033423e+01, 85, 7.725880e+01, 2.481281e+01, -9.878382e+00, 4.494521e+00
210, 3.049840e+01, 43, 3.019110e+01, 5.030772e+01, -1.076018e+01, 6.686018e+00
210, 3.049840e+01, 93, 3.166423e+01, 4.895498e+01, 3.170642e-01, -1.120534e+01
210, 3.085620e+01, 83, 9.900000e+01, 5.154282e+00, -6.658905e+00, 2.081202e+00
210, 3.100431e+01, 41, 9.900000e+01, 9.402621e+01, -6.014126e+00, 8.226438e+00
211, 3.056691e+01, 3, 3.626894e+01, 5.781516e+01, 3.360407e+00, -3.323553e-01
211, 3.056691e+01, 59, 3.547995e+01, 5.965295e+01, -5.495070e+00, 2.156130e+00
211, 3.069826e+01, 98, 4.588963e+01, 7.079877e+01, 2.942340e+00, -8.930562e-01
211, 3.069826e+01, 52, 4.573238e+01, 7.279258e+01, -5.417499e-02, 8.639348e+00
211, 3.126814e+01, 83, 9.625694e+01, 6.011609e+00, 1.092874e+00, 2.858711e+00
211, 3.126814e+01, 31, 9.426692e+01, 5.812009e+00, -6.578737e+00, 1.281930e+00
211, 3.150200e+01, 17, 1.000000e+00, 8.491661e+01, 2.027248e+00, 1.335463e+00
212, 3.023458e+01, 90, 2.015887e+01, 3.481052e+01, 8.460881e+00, -5.586390e+00
212, 3.023458e+01, 79, 1.999902e+01, 3.680412e+01, 1.327214e+00, 1.350090e+01
212, 3.078818e+01, 78, 5.735433e+01, 9.222053e+01, -3.990303e+00, 3.224375e+00
212, 3.078818e+01, 13, 5.873881e+01, 9.366387e+01, -7.541852e+00, 1.298147e+01
212, 3.114136e+01, 73, 3.058144e+01, 9.900000e+01, 2.927152e+00, -1.138977e+01
213, 3.031194e+01, 46, 2.368811e+01, 2.415222e+01, -3.196961e-01, -7.185497e+00
213, 3.031194e+01, 11, 2.555806e+01, 2.486164e+01, 7.671423e-01, 1.029598e+01
213, 3.090477e+01, 2, 4.848046e+01, 3.874257e+01, 2.119303e+00, -3.506728e+00
213, 3.090477e+01, 32, 4.691171e+01, 3.750201e+01, -7.160252e+00, 6.494603e+00
213, 3.091098e+01, 27, 7.605128e+01, 5.946988e+00, -7.974258e+00, 3.886609e+00
213, 3.091098e+01, 89, 7.777085e+01, 6.968304e+00, 2.375491e+00, 2.149805e+00
213, 3.119924e+01, 13, 5.563867e+01, 9.900000e+01, -7.541852e+00, -1.298147e+01
213, 3.147437e+01, 55, 9.650977e+01, 4.368883e+01, 4.569716e+00, -5.339866e+00
213, 3.147437e+01, 62, 9.627162e+01, 4.567460e+01, 4.685970e+00, 1.297390e+00
213, 3.167909e+01, 15, 2.089486e+01, 9.304751e+01, 1.349222e+01, 2.690600e+00
213, 3.167909e+01, 18, 2.067063e+01, 9.106012e+01, -1.284277e+00, -1.102614e+00
213, 3.206399e+01, 39, 1.000000e+00, 9.418466e+01, 5.145620e+00, 4.251440e+00
214, 3.108590e+01, 50, 8.059504e+01, 7.300356e+01, 1.765245e+00, 1.537310e+00
214, 3.108590e+01, 84, 7.945816e+01, 7.135811e+01, 5.946434e+00, -4.438830e+00
214, 3.151789e+01, 24, 9.900000e+01, 8.411710e+01, -1.408919e+01, -6.671471e+00
214, 3.160892e+01, 41, 9.536380e+01, 9.900000e+01, -6.014126e+00, -8.226438e+00
215, 3.080134e+01, 11, 2.593351e+01, 2.990054e+01, 9.392694e+00, -5.063090e+00
215, 3.080134e+01, 90, 2.495418e+01, 3.164437e+01, -1.646713e-01, 9.772684e+00
215, 3.145474e+01, 85, 6.618998e+01, 2.984896e+01, -1.437142e+00, 1.088897e+01
215, 3.145474e+01, 95, 6.459576e+01, 2.864130e+01, -5.595788e+00, -1.158883e+00
215, 3.157440e+01, 25, 6.892389e+01, 3.841387e+01, -1.482232e+01, 7.279136e+00
215, 3.157440e+01, 28, 7.084039e+01, 3.784202e+01, 3.471197e-01, -3.364401e+00
215, 3.191881e+01, 63, 9.900000e+01, 8.926641e+00, -8.423167e+00, -6.781933e+00
216, 3.106469e+01, 46, 2.344746e+01, 1.874332e+01, -9.138577e+00, -1.723720e+00
216, 3.106469e+01, 81, 2.514777e+01, 1.769027e+01, -4.167863e-01, -7.342264e+00
216, 3.139449e+01, 35, 1.000000e+00, 7.489494e+00, 6.575503e+00, 9.245982e+00
216, 3.194144e+01, 63, 9.880933e+01, 8.773127e+00, 3.090656e+00, -1.478507e+00
216, 3.194144e+01, 83, 9.699278e+01, 7.936396e+00, -1.042095e+01, -2.444715e+00
217, 3.114226e+01, 46, 2.273855e+01, 1.860961e+01, -5.170630e+00, -5.303281e+00
217, 3.114226e+01, 97, 2.125353e+01, 1.994928e+01, -4.549096e+00, 3.363723e+00
217, 3.126838e+01, 90, 2.487728e+01, 3.620853e+01, 3.573054e+00, 4.436202e+00
217, 3.126838e+01, 48, 2.372990e+01, 3.784668e+01, -8.813085e+00, 3.715250e+00
217, 3.142487e+01, 13, 5.393702e+01, 9.607103e+01, -1.324455e+01, -1.289237e+00
217, 3.142487e+01, 78, 5.481377e+01, 9.427344e+01, 1.712397e+00, -8.467857e+00
217, 3.192719e+01, 50, 8.208012e+01, 7.429688e+01, -2.782828e+00, -1.738775e+00
217, 3.192719e+01, 60, 8.370294e+01, 7.546584e+01, -1.820382e+00, 6.515110e+00
217, 3.200314e+01, 63, 9.900000e+01, 8.681917e+00, -3.090656e+00, -1.478507e+00
218, 3.165641e+01, 78, 5.521026e+01, 9.231279e+01, -7.196377e+00, -2.801010e+00
218, 3.165641e+01, 71, 5.689778e+01, 9.123936e+01, 5.750896e+00, -2.118987e+00
219, 3.196392e+01, 73, 3.298920e+01, 8.963124e+01, 4.927236e+00, -1.076156e+01
219, 3.196392e+01, 30, 3.108111e+01, 8.903192e+01, 2.247097e+00, -9.224640e+00
219, 3.199048e+01, 60, 8.358773e+01, 7.587818e+01, 7.271745e+00, 5.035443e+00
219, 3.199048e+01, 88, 8.161370e+01, 7.619944e+01, -2.987436e+00, -6.560974e-01
219, 3.223659e+01, 38, 7.161944e+01, 9.900000e+01, -3.709808e+00, -2.328036e+00
219, 3.223918e+01, 20, 1.319434e+01, 9.900000e+01, -4.207968e+00, -1.283598e+01
219, 3.260246e+01, 51, 1.000000e+00, 9.029681e+01, 5.848283e+00, 5.372856e+00
220, 3.201931e+01, 55, 9.900000e+01, 4.077891e+01, -4.569716e+00, -5.339866e+00
220, 3.209592e+01, 53, 1.000000e+00, 3.674204e+01, 1.117024e+01, 4.042192e+00
220, 3.289361e+01, 23, 1.000000e+00, 7.595589e+01, 1.651212e+00, 9.707608e-01
221, 3.204483e+01, 81, 2.473927e+01, 1.049387e+01, -5.749772e+00, -1.185729e+01
221, 3.204483e+01, 40, 2.626569e+01, 1.178617e+01, 6.479961e-01, -8.599946e+00
221, 3.205661e+01, 62, 9.900000e+01, 4.643000e+01, -4.685970e+00, 1.297390e+00
221, 3.214266e+01, 7, 2.949929e+01, 4.141203e+01, 1.218763e+00, 7.098162e+00
221, 3.214266e+01, 90, 2.800115e+01, 4.008704e+01, -5.477497e+00, -3.568287e+00
221, 3.216988e+01, 76, 3.218338e+01, 1.000000e+00, -8.513916e-01, 5.177637e+00
221, 3.222801e+01, 73, 3.429044e+01, 8.678920e+01, 1.805637e-01, -1.116134e+01
221, 3.222801e+01, 72, 3.628339e+01, 8.695705e+01, 4.516159e+00, -5.880729e+00
221, 3.226444e+01, 61, 4.226622e+01, 7.510231e+00, -1.001165e+01, -1.090550e+01
221, 3.226444e+01, 80, 4.143105e+01, 9.327509e+00, -5.072580e+00, 4.172919e+00
221, 3.232658e+01, 75, 1.840513e+01, 1.000000e+00, -3.463859e-01, 9.941714e+00
221, 3.277960e+01, 57, 1.000000e+00, 2.846629e+01, 9.642655e+00, 2.753121e-02
222, 3.236674e+01, 52, 4.564199e+01, 8.720718e+01, -9.472425e-01, -5.025269e+00
222, 3.236674e+01, 19, 4.577242e+01, 8.920292e+01, 2.140074e+00, 8.495940e+00
222, 3.254836e+01, 73, 3.434828e+01, 8.321371e+01, 1.748973e+00, -1.150408e+01
222, 3.254836e+01, 30, 3.239439e+01, 8.364069e+01, 6.786870e-01, -8.881897e+00
222, 3.284550e+01, 81, 2.013555e+01, 1.000000e+00, -5.749772e+00, 1.185729e+01
222, 3.319663e+01, 39, 6.828121e+00, 9.900000e+01, 5.145620e+00, -4.251440e+00
223, 3.274080e+01, 13, 3.650814e+01, 9.437448e+01, -4.109001e+00, -1.213507e+01
223, 3.274080e+01, 15, 3.521968e+01, 9.590415e+01, 4.356672e+00, 1.353644e+01
223, 3.295143e+01, 79, 2.360486e+01, 7.348405e+01, 3.136474e+00, -4.315855e+00
223, 3.295143e+01, 47, 2.340280e+01, 7.547382e+01, -9.842429e+00, 1.236664e+01
224, 3.232453e+01, 60, 8.601684e+01, 7.756026e+01, -1.227849e+01, -9.164424e+00
224, 3.232453e+01, 24, 8.763504e+01, 7.873560e+01, 5.461045e+00, 7.528397e+00
224, 3.259222e+01, 44, 7.186187e+01, 6.356698e+01, -7.846873e+00, 1.521844e+00
224, 3.259222e+01, 42, 7.004928e+01, 6.441228e+01, -7.577119e+00, 9.004245e+00
224, 3.283350e+01, 86, 5.845901e+01, 1.000000e+00, 2.602405e+00, 6.900790e+00
224, 3.296950e+01, 15, 3.621608e+01, 9.900000e+01, 4.356672e+00, -1.353644e+01
224, 3.309244e+01, 47, 2.201491e+01, 7.721766e+01, -1.034952e+00, 9.353891e+00
224, 3.309244e+01, 64, 2.012256e+01, 7.786497e+01, -1.386299e+01, 6.129383e-01
224, 3.321128e+01, 43, 1.000000e+00, 6.844610e+01, 1.076018e+01, 6.686018e+00
225, 3.242840e+01, 12, 7.615028e+01, 7.793363e+01, 3.824891e+00, -7.973753e-01
225, 3.242840e+01, 49, 7.753393e+01, 7.937776e+01, 6.997900e+00, 1.108769e+00
225, 3.337726e+01, 67, 7.059887e+01, 2.008132e+01, 9.351519e-01, 2.300312e+00
225, 3.337726e+01, 87, 6.964879e+01, 1.832139e+01, -2.694647e+00, -8.900380e+00
225, 3.342281e+01, 32, 2.888191e+01, 5.385567e+01, 1.842125e+00, 1.318985e+00
225, 3.342281e+01, 4, 2.714803e+01, 5.485251e+01, -8.457646e+00, 4.237939e+00
225, 3.346638e+01, 21, 2.515315e+01, 9.900000e+01, 2.685461e+00, -8.976348e+00
225, 3.351989e+01, 19, 4.824025e+01, 9.900000e+01, 2.140074e+00, -8.495940e+00
225, 3.384749e+01, 48, 1.000000e+00, 4.742871e+01, 8.813085e+00, 3.715250e+00
226, 3.354469e+01, 57, 8.377566e+00, 2.848736e+01, -4.550296e+00, 3.358609e+00
226, 3.354469e+01, 97, 1.032466e+01, 2.803038e+01, 9.643856e+00, 3.264580e-02
228, 3.269021e+01, 60, 8.152688e+01, 7.420904e+01, -2.815321e+00, -1.697595e+00
228, 3.269021e+01, 50, 7.995678e+01, 7.297017e+01, -1.224600e+01, -9.205604e+00
228, 3.286141e+01, 61, 3.628959e+01, 1.000000e+00, -1.001165e+01, 1.090550e+01
228, 3.313749e+01, 11, 4.787617e+01, 1.807244e+01, 3.827778e+00, 7.748112e-01
228, 3.313749e+01, 94, 4.925614e+01, 1.662479e+01, 1.819034e+00, -1.228260e+01
229, 3.325734e+01, 34, 4.755169e+01, 6.670421e+01, -9.888656e-01, -6.804616e+00
229, 3.325734e+01, 56, 4.874759e+01, 6.830728e+01, 6.900010e+00, 8.406081e+00
229, 3.373601e+01, 39, 9.603576e+00, 9.670685e+01, 7.348849e+00, -3.894702e+00
229, 3.373601e+01, 51, 7.629288e+00, 9.638718e+01, 3.645055e+00, 5.016119e+00
229, 3.375415e+01, 15, 3.963454e+01, 8.837864e+01, 1.193292e+00, -7.288272e-01
229, 3.375415e+01, 78, 4.011411e+01, 8.643699e+01, -4.032998e+00, -1.560862e+01
229, 3.411053e+01, 4, 2.133160e+01, 5.776699e+01, -7.047657e+00, -4.878409e-01
229, 3.411053e+01, 10, 2.075979e+01, 5.968350e+01, -9.370236e+00, 3.965658e+00
229, 3.420686e+01, 64, 4.673355e+00, 7.854804e+01, -4.901804e+00, 8.457018e+00
229, 3.420686e+01, 23, 3.168455e+00, 7.723074e+01, -7.309973e+00, -6.873319e+00
230, 3.296997e+01, 12, 7.822172e+01, 7.750179e+01, 3.423317e+00, 8.793090e-01
230, 3.296997e+01, 88, 7.868755e+01, 7.555680e+01, -2.585862e+00, -2.332782e+00
230, 3.322751e+01, 61, 3.262429e+01, 4.992533e+00, -3.041710e+00, 3.197139e+00
230, 3.322751e+01, 76, 3.128292e+01, 6.476015e+00, -7.821332e+00, 1.288600e+01
230, 3.329904e+01, 40, 2.707841e+01, 1.000000e+00, 6.479961e-01, 8.599946e+00
230, 3.339588e+01, 69, 9.900000e+01, 8.332412e+01, -6.212156e+00, -9.845869e-01
230, 3.399139e+01, 90, 1.787476e+01, 3.349026e+01, -6.637959e+00, 7.910105e+00
230, 3.399139e+01, 35, 1.807594e+01, 3.150041e+01, 7.735966e+00, -2.232409e+00
230, 3.450351e+01, 23, 1.000000e+00, 7.519182e+01, 7.309973e+00, -6.873319e+00
231, 3.336377e+01, 34, 4.744645e+01, 6.598004e+01, -7.420443e+00, 1.397055e+00
231, 3.336377e+01, 1, 4.868060e+01, 6.440623e+01, 5.189458e-01, -5.622222e+00
231, 3.388899e+01, 32, 2.974067e+01, 5.447056e+01, -5.197705e-01, 2.148601e+00
231, 3.388899e+01, 7, 3.162765e+01, 5.380776e+01, 3.580659e+00, 6.268546e+00
231, 3.397327e+01, 89, 8.504529e+01, 1.355163e+01, -1.090044e+00, -1.759988e+00
231, 3.397327e+01, 9, 8.637191e+01, 1.504831e+01, 3.936877e+00, 7.658344e-01
231, 3.425689e+01, 51, 9.527941e+00, 9.900000e+01, 3.645055e+00, -5.016119e+00
232, 3.340231e+01, 1, 4.870060e+01, 6.418954e+01, -9.755643e+00, 1.763190e+00
232, 3.340231e+01, 36, 5.032459e+01, 6.302221e+01, -7.542551e-01, -7.393500e+00
232, 3.437222e+01, 84, 9.900000e+01, 5.677073e+01, -5.946434e+00, -4.438830e+00
232, 3.440563e+01, 24, 9.900000e+01, 9.440292e+01, -5.461045e+00, 7.528397e+00
233, 3.365004e+01, 1, 4.628386e+01, 6.462633e+01, -9.061407e+00, 4.971963e-01
233, 3.365004e+01, 34, 4.532221e+01, 6.637997e+01, -8.114679e+00, 2.663049e+00
233, 3.388207e+01, 11, 5.072626e+01, 1.864935e+01, -5.505787e+00, 7.376546e+00
233, 3.388207e+01, 27, 5.235909e+01, 1.749443e+01, 1.359307e+00, -2.715126e+00
233, 3.388458e+01, 12, 8.135273e+01, 7.830602e+01, 1.714242e+00, -9.499113e+00
233, 3.388458e+01, 41, 8.167771e+01, 8.027944e+01, -4.305051e+00, 2.151984e+00
233, 3.398265e+01, 7, 3.196299e+01, 5.439482e+01, -3.288630e+00, -2.141515e+00
233, 3.398265e+01, 25, 3.322817e+01, 5.594378e+01, -7.953030e+00, 1.568920e+01
233, 3.407183e+01, 50, 6.303743e+01, 6.025150e+01, -5.420637e+00, 1.216144e+01
233, 3.407183e+01, 85, 6.242885e+01, 5.834634e+01, -8.262506e+00, -1.047807e+01
